company,jobrequest,salary,tags,title 
中视前卫影视传媒有限公司,"需持有AOPA民用无人驾驶航空器系统驾驶员合格证 ,1.能够熟练组装、飞行、维护、修理、调试、升级直升机或多旋翼无人机； ,2.检查无人机飞控系统工作状态是否正常，相关数据输入是否完整、准确。云台安装，调试，升级。相机、摄像机正确设置 参数； ,3.能够独立规划航拍航线，精准构图； ,4.能够适应出差，吃苦耐劳； ,5.有责任心，有工作热情； ,6.飞手要求工作经验2年以上，云台手1-3年；,岗位要求：,1.能够熟练组装、飞行、维护、修理、调试、升级直升机或多旋翼无人机； ,2.检查无人机飞控系统工作状态是否正常，相关数据输入是否完整、准确。云台安装，调试，升级。相机、摄像机正确设置 参数； ,3.能够独立规划航拍航线，精准构图； ,4.能够适应出差，吃苦耐劳； ,5.有责任心，有工作热情；",0.6-1万/月,北京-朝阳区  |  2年经验  |  招若干人  |  08-14发布,特种航拍摄像
比亚迪股份有限公司,"岗位职责：,1.车辆的动力学建模,2.车辆运动控制软件系统设计,3.车辆纵向、横向跟踪控制算法开发,4.结合运动控制算法理论，进行具体项目实施,任职资格：,1.理工科背景，数学基础良好，硕士/博士以上学历,2.工作经验要求：3年以上相关工作经验，具有无人驾驶项目车辆运动控制算法开发经验者优先考虑,3.了解车辆线控制动、线控转向机构原理,4.熟悉常用轨迹跟踪算法原理,5.会使用相关软件（CarSim、ADAMs等）进行车辆动力学建模、仿真,6.对车辆的横向、纵向控制有深入了解，知道常用的算法有哪些，各有什么优势",2.5-3万/月,深圳  |  3-4年经验  |  硕士  |  招1人  |  08-14发布,智能驾驶车辆控制算法专家
上海诏业网络科技有限公司,"岗位职责：,1、隶属百度云事业部，主要负责开发金融、广电、医疗、教育等行业头部客户的云产品需求；,2、通过与政企客户联系、洽谈，成为云平台客户；,3、深度开发客户需求，进行多产品导入，如人工智能、云计算、云服务、百度广告等。,任职要求：,1、本科及以上学历，计算机科学，软件工程, 信息科学等专业优先；,2、有相关软硬件、服务器、云计算等行业销售工作经验；,3、有政府、广电、教育、医疗等行业的客户关系优先；,4、性格外向活泼，沟通能力强。,你能获得什么？,第一，专业的互联网知识和技能,第二，大量的企业老板的人脉资源,第三，AI智能，无人驾驶，百度最新最牛技术,第四，规范化管理，升职空间大，每月一考核，每月一调薪。,福利待遇：,1）福利：五险一金、周未双休、婚假、产假、年假、团队聚餐、多项激励方案、享受带薪假期、年终奖、12天春节假！,2）培训：提供专业完善系统化的免费带薪培训体制——岗前培训、岗中训练、管理力提升训练、户外拓展培训机会、专业互联网业务知识培训、传帮带模式。",0.6-1.2万/月,上海-徐汇区  |  无工作经验  |  本科  |  招12人  |  08-14发布,管培生云服务（5-8K，欢迎应届生）
广州市欢雀科技有限公司,,30-40万/年,广州-黄埔区  |  3-4年经验  |  本科  |  招1人  |  08-14发布  |  英语熟练,公关经理（汽车行业）
深圳智航无人机有限公司,,1-1.5万/月,深圳  |  无工作经验  |  招2人  |  08-14发布,多旋翼/固定翼教员
徐工集团江苏徐州工程机械研究院,"1.领导决策与规划算法系统团队，深入研究工程机械决策与规划算法核心技术；,2.负责决策与规划算法开发、调试与测试；,3.协同完成系统集成与调试工作。,任职要求：,1.5年以上知名工程机械企业或专业供应商工作经验；掌握先进的无人操控系统决策与规划等技术。,2.具有3年以上无人驾驶汽车项目经验；,3.学历：硕士以上。",0.8-1万/月,徐州  |  5-7年经验  |  硕士  |  招1人  |  08-14发布,算法控制师
中兴智能汽车有限公司,"1.负责规划决策控制相关的算法设计、开发、仿真、优化；,2.负责规划决策控制算法技术难点攻关、前瞻性研究等；,3.负责规划决策控制算法的代码实现；,4.轨迹规划与跟随效果测试与评价；,5.关注相关领域技术动态，持续引入新技术；,6.负责决策控制开发能力建设。,1.熟练掌握C/C++编程语言；,2.熟悉自动驾驶决策中轨迹规划、运动控制算法开发流程与方法；,3.了解无人驾驶等相关技术发展，有相应开发经验者优先；,4.本科以上学历，3年以上ADAS/自动驾驶相关工作经验；,5.熟悉车辆动力学、自动控制等相关知识优先。",2-2.5万/月,珠海  |  无工作经验  |  本科  |  招1人  |  08-13发布,自动驾驶决策控制算法开发工程师
北京中创博远智能科技有限公司广州分公司,"工作职责：,1、负责无人驾驶汽车控制系统的研发、仿真、调试及测试工作,2、负责对车辆速度及方向等执行机构的标定及精确控制,3、负责设计稳定的冗余控制方案,4、配合其他模块工程师完成决策层与执行层的交互,5、负责车辆运动模型构建与测试,6、与其他部门协同完成系统集成和调试工作,任职要求：,1、自动化专业或相关专业本科及以上学历,2、具有良好的控制系统设计、信号滤波处理、动态系统建模的专业知识,3、熟练掌握现代控制理论,4、熟练掌握频域、时域中控制器设计方法和稳定性分析，熟练掌握动态系统建模及参数测量方法,5、有无人驾驶控制系统设计经验者优先",1.2-1.8万/月,广州-番禺区  |  3-4年经验  |  本科  |  招3人  |  08-13发布,车辆控制算法工程师
武汉环宇智行科技有限公司,"职位描述,1.负责无人驾驶系统场景的AI算法研究，仿真测试以及调优,2.负责AI算法在无人驾驶系统中的场景落地,任职资格,计算机或相关专业硕士或博士学历,熟悉主流的机器学习算法,熟悉深度学习原理，和常用的算法，例如RNN，CNN，LSTM等,熟悉主流AI框架，有Caffe，TensforFLow，TensorRT,了解主流自动驾驶仿真平台例如Apollp，AirSim等，能够通过仿真平台训练AI算法,精通C/C++和python,有对开源AI框架进行重构或改造经验者优先,有相关论文发表经验者优先,有利用AI算法应用于无人驾驶场景经验者优先",0.8-2万/月,武汉-东湖新技术产业开发区  |  无工作经验  |  硕士  |  招2人  |  08-13发布,AI算法研究员
大连晶和信科技有限公司,"工作内容：丰田无人驾驶汽车图像标记。,工作时间：8:00-17:00 周末双休 正常法定假日,职位要求：拥有丰田通商画框经验者优先，无经验者可提供岗前培训，工作态度端正，团队意识突出，抗压能力强。,薪资：实习生底薪2500元+绩效奖金300元+满勤200元,有经验者薪资3500以上+绩效300元+满勤200元,无经验者薪资3000+绩效300元+满勤200元,注：前期3-4天带薪培训，培训期间薪资100元/天。",3-4.5千/月,大连-高新园区  |  无工作经验  |  招若干人  |  08-13发布,标记物影像处理专员（文职）
上海国鑫安盈金融信息服务有限公司,"职位描述：,1、负责搭建并管理产品研发团队，统筹负责各个产品线技术研发工作；,2、从技术层面参与公司产品原型讨论，进行整体架构的评估和设计搭建；,3、负责完成重点和难点项目的技术攻关，各类技术问题的解决；,4、带领研发团队推进服务端和前端相关的研发工作，保证研发工作的快速迭代。,任职要求：,1、电子工程/自动化/机器人等相关专业，本科以上学历（工作经验丰富者，学历可放宽）；,2、熟悉模拟电路和数字电路设计，熟悉各种电子元件和PCB布线规则，有较强的电路分析能力，熟练使用Protel等工具软件进行电路设计与分析；,3、精通单片机ARM（STM32）软硬件设计，熟悉底层硬件工作原理；,4、精通C/C++语言编程；,5、熟悉各种嵌入式系统（如SOC/MCU/DSP/ISP等），对人工智能（AI）中计算机视觉，深度神经网络训练及部署有深入的研究及了解；,6、有研发团队的经验，熟悉系统开发的各个环节（功能需求、硬件框架、软件框架、算法等），熟悉自动驾驶/无人驾驶的发展及趋势；,对当前ERP、BI、AI的发展方向有很好的把握，对商业智能相关产品的业务构架和体系结构有深入了解，并能熟练掌握；,7、有机器人开发经历、舵机算法控制、四轴飞行器开发经验的优先考虑；,8、能吃苦耐劳，有责任心，富有团队精神。",2-4万/月,上海-闵行区  |  无工作经验  |  本科  |  招1人  |  08-08发布,产品研发总监（人工智能）
